# Checking deviation from orthogonality of eigenvectors (dot product).
# Filename:           k1_l-1_b0.27_s0.9999/k1_l-1_b0.27_s0.9999_Check_Orthogonality.txt
# Program version:    Spectral_2.0
# Started in:         Fri Jan 30 15:09:24 2026
# Digits used:        15
# ================================================================================
# Level i,	Level j,	Error
# ================================================================================
28	75	7.77156117237609578297e-16
28	76	2.49800180540660221595e-16
28	77	5.82867087928207183722e-16
28	78	2.91433543964103591861e-16
28	79	6.24500451351650553988e-16
28	80	6.10622663543836097233e-16
28	81	5.27355936696949356701e-16
28	82	8.08381139805192105996e-16
28	83	3.40005801291454190505e-16
28	84	2.35922392732845764840e-16
28	85	4.44089209850062616169e-16
28	86	1.94289029309402394574e-16
28	87	1.11022302462515654042e-16
28	88	1.11022302462515654042e-16
28	89	-2.49800180540660221595e-16
28	90	-1.11022302462515654042e-16
28	91	-1.11022302462515654042e-16
28	92	-5.55111512312578270212e-17
28	93	-3.88578058618804789148e-16
28	94	5.55111512312578270212e-17
28	95	1.66533453693773481064e-16
28	96	-5.55111512312578270212e-17
28	97	-2.77555756156289135106e-16
28	98	1.66533453693773481064e-16
28	99	-1.11022302462515654042e-16
28	100	3.33066907387546962127e-16
29	30	-1.41900380334902820323e-13
29	31	-1.38777878078144567553e-15
29	32	-5.47999146061073361125e-15
29	33	1.13797860024078545393e-15
29	34	1.11022302462515654042e-15
29	35	2.16493489801905525383e-15
29	36	1.25247034965525472217e-15
29	37	-6.66133814775093924254e-16
29	38	-5.55111512312578270212e-17
29	39	-7.49400541621980664786e-16
29	40	-4.44089209850062616169e-16
29	41	8.04911692853238491807e-16
29	42	5.41233724504763813457e-16
29	43	1.66533453693773481064e-16
29	44	-3.19189119579732505372e-16
29	45	-4.85722573273505986435e-16
29	46	-2.37657116208822571934e-16
29	47	4.02455846426619245904e-16
29	48	-1.24900090270330110798e-15
29	49	-1.11022302462515654042e-16
29	50	-4.71844785465691529680e-16
29	51	-2.77555756156289135106e-16
29	52	-3.60822483003175875638e-16
29	53	-4.51028103753969844547e-16
29	54	-5.89805981832114412100e-16
29	55	2.08166817117216851329e-17
29	56	-5.41233724504763813457e-16
29	57	-2.91433543964103591861e-16
29	58	1.11022302462515654042e-16
29	59	5.55111512312578270212e-17
29	60	3.88578058618804789148e-16
29	61	-1.11022302462515654042e-16
29	62	-1.80411241501587937819e-16
29	63	7.49400541621980664786e-16
29	64	-2.08166817117216851329e-17
29	65	-8.32667268468867405318e-17
29	66	-6.93889390390722837765e-17
29	67	1.45716771982051795931e-16
29	68	3.46944695195361418882e-17
29	69	-1.11022302462515654042e-16
29	70	-1.66533453693773481064e-16
29	71	-1.11022302462515654042e-16
29	72	1.66533453693773481064e-16
29	73	2.77555756156289135106e-16
29	74	2.77555756156289135106e-16
29	75	-2.77555756156289135106e-17
29	76	-1.66533453693773481064e-16
29	77	-1.11022302462515654042e-16
29	78	1.94289029309402394574e-16
29	79	-8.32667268468867405318e-17
29	80	3.33066907387546962127e-16
29	81	4.30211422042248159414e-16
29	82	2.22044604925031308085e-16
29	83	9.02056207507939689094e-17
29	84	1.17961196366422882420e-16
29	85	4.64905891561784301302e-16
29	86	0.00000000000000000000e+00
29	87	1.11022302462515654042e-16
29	88	5.55111512312578270212e-17
29	89	8.32667268468867405318e-17
29	90	3.33066907387546962127e-16
29	91	2.22044604925031308085e-16
29	92	2.77555756156289135106e-16
29	93	1.11022302462515654042e-16
29	94	-3.33066907387546962127e-16
29	95	4.99600361081320443191e-16
29	96	3.33066907387546962127e-16
29	97	5.55111512312578270212e-16
29	98	1.66533453693773481064e-16
29	99	2.22044604925031308085e-16
29	100	3.33066907387546962127e-16
30	31	2.58404408981505184784e-14
30	32	1.68337566108789360442e-14
30	33	6.02295990859147423180e-15
30	34	8.26422263955350899778e-15
30	35	1.90125692967058057548e-15
30	36	4.02455846426619245904e-15
30	37	6.93889390390722837765e-17
30	38	7.35522753814166208031e-16
30	39	2.01227923213309622952e-15
30	40	-1.52655665885959024308e-16
30	41	1.49880108324396132957e-15
30	42	1.24900090270330110798e-16
30	43	1.28716481917479086405e-15
30	44	4.02455846426619245904e-16
30	45	1.24900090270330110798e-16
30	46	2.77555756156289135106e-16
30	47	1.62370117351429144037e-15
30	48	-1.21430643318376496609e-15
30	49	-5.96744875736021640478e-16
30	50	3.60822483003175875638e-16
30	51	2.22044604925031308085e-16
30	52	-1.94289029309402394574e-16
30	53	-5.55111512312578270212e-17
30	54	-6.93889390390722837765e-17
30	55	5.68989300120392726967e-16
30	56	1.87350135405495166196e-16
30	57	3.53883589099268647260e-16
30	58	-1.73472347597680709441e-16
30	59	-1.94289029309402394574e-16
30	60	3.74700270810990332393e-16
30	61	1.52655665885959024308e-16
30	62	3.33066907387546962127e-16
30	63	3.60822483003175875638e-16
30	64	2.77555756156289135106e-16
30	65	4.71844785465691529680e-16
30	66	4.44089209850062616169e-16
30	67	6.10622663543836097233e-16
30	68	4.37150315946155387792e-16
30	69	3.53883589099268647260e-16
30	70	3.81639164714897560771e-16
30	71	3.05311331771918048616e-16
30	72	5.41233724504763813457e-16
30	73	2.49800180540660221595e-16
30	74	4.99600361081320443191e-16
30	75	5.27355936696949356701e-16
30	76	-1.38777878078144567553e-16
30	77	-2.22044604925031308085e-16
30	78	-2.77555756156289135106e-16
30	79	-6.93889390390722837765e-16
30	80	0.00000000000000000000e+00
30	81	1.94289029309402394574e-16
30	82	1.11022302462515654042e-16
30	83	-1.66533453693773481064e-16
30	84	-4.16333634234433702659e-17
30	85	4.44089209850062616169e-16
30	86	3.19189119579732505372e-16
30	87	1.52655665885959024308e-16
30	88	2.35922392732845764840e-16
30	89	8.32667268468867405318e-17
30	90	2.22044604925031308085e-16
30	91	4.99600361081320443191e-16
30	92	6.10622663543836097233e-16
30	93	3.33066907387546962127e-16
30	94	1.11022302462515654042e-16
30	95	5.55111512312578270212e-16
30	96	4.44089209850062616169e-16
30	97	3.88578058618804789148e-16
30	98	7.77156117237609578297e-16
30	99	2.22044604925031308085e-16
30	100	2.22044604925031308085e-16
31	32	1.10883524584437509475e-14
31	33	6.98052726733067174791e-15
31	34	-1.52655665885959024308e-15
31	35	3.05311331771918048616e-15
31	36	2.77555756156289135106e-16
31	37	-2.42861286636752993218e-16
31	38	2.22044604925031308085e-16
31	39	-1.05471187339389871340e-15
31	40	-1.97758476261356008763e-16
31	41	-3.46944695195361418882e-17
31	42	-6.93889390390722837765e-17
31	43	2.09554595897998297005e-15
31	44	-4.02455846426619245904e-16
31	45	-1.05471187339389871340e-15
31	46	-7.63278329429795121541e-17
31	47	1.16573417585641436744e-15
31	48	-9.85322934354826429626e-16
31	49	-3.05311331771918048616e-16
31	50	3.33066907387546962127e-16
31	51	5.20417042793042128324e-16
31	52	-2.94902990916057206050e-16
31	53	-2.63677968348474678351e-16
31	54	8.32667268468867405318e-17
31	55	8.88178419700125232339e-16
31	56	2.35922392732845764840e-16
31	57	4.02455846426619245904e-16
31	58	-5.27355936696949356701e-16
31	59	5.55111512312578270212e-17
31	60	-1.35308431126190953364e-16
31	61	-1.14491749414469268231e-16
31	62	-6.45317133063372239121e-16
31	63	-1.11022302462515654042e-16
31	64	-2.49800180540660221595e-16
31	65	3.33066907387546962127e-16
31	66	-3.60822483003175875638e-16
31	67	-4.99600361081320443191e-16
31	68	-4.16333634234433702659e-16
31	69	-1.52655665885959024308e-16
31	70	5.55111512312578270212e-17
31	71	-4.16333634234433702659e-16
31	72	-7.63278329429795121541e-17
31	73	-4.02455846426619245904e-16
31	74	1.60461921527854656233e-16
31	75	3.60822483003175875638e-16
31	76	0.00000000000000000000e+00
31	77	-1.94289029309402394574e-16
31	78	-2.77555756156289135106e-17
31	79	0.00000000000000000000e+00
31	80	3.88578058618804789148e-16
31	81	1.66533453693773481064e-16
31	82	2.77555756156289135106e-17
31	83	1.94289029309402394574e-16
31	84	-5.27355936696949356701e-16
31	85	2.77555756156289135106e-17
31	86	-4.16333634234433702659e-16
31	87	-3.19189119579732505372e-16
31	88	-1.87350135405495166196e-16
31	89	1.66533453693773481064e-16
31	90	1.66533453693773481064e-16
31	91	5.55111512312578270212e-17
31	92	1.38777878078144567553e-16
31	93	5.55111512312578270212e-17
31	94	-3.88578058618804789148e-16
31	95	-6.66133814775093924254e-16
31	96	-3.88578058618804789148e-16
31	97	-1.11022302462515654042e-16
31	98	1.66533453693773481064e-16
31	99	3.88578058618804789148e-16
31	100	-4.99600361081320443191e-16
32	33	-4.42007541678890447656e-14
32	34	1.22818422099157942284e-14
32	35	1.05471187339389871340e-14
32	36	4.84334794492724540760e-15
32	37	1.24900090270330110798e-15
32	38	3.23352455922076842398e-15
32	39	-6.73072708679001152632e-16
32	40	1.20736753927985773771e-15
32	41	-5.82867087928207183722e-16
32	42	3.33066907387546962127e-16
32	43	1.34614541735800230526e-15
32	44	8.32667268468867405318e-17
32	45	-2.77555756156289135106e-17
32	46	1.47104550762833241606e-15
32	47	1.83186799063150829170e-15
32	48	1.70002900645727095252e-16
32	49	2.77555756156289135106e-17
32	50	-8.74300631892310775584e-16
32	51	1.38777878078144567553e-16
32	52	-5.55111512312578270212e-17
32	53	-3.05311331771918048616e-16
32	54	3.43475248243407804694e-16
32	55	5.13478148889134899946e-16
32	56	-4.02455846426619245904e-16
32	57	1.66533453693773481064e-16
32	58	3.60822483003175875638e-16
32	59	1.11022302462515654042e-16
32	60	8.32667268468867405318e-16
32	61	4.16333634234433702659e-17
32	62	3.95516952522712017526e-16
32	63	3.71230823859036718204e-16
32	64	4.49293380277993037453e-16
32	65	2.42861286636752993218e-16
32	66	2.91433543964103591861e-16
32	67	4.85722573273505986435e-16
32	68	3.33066907387546962127e-16
32	69	8.04911692853238491807e-16
32	70	6.10622663543836097233e-16
32	71	2.77555756156289135106e-16
32	72	1.38777878078144567553e-16
32	73	8.32667268468867405318e-17
32	74	1.94289029309402394574e-16
32	75	5.55111512312578270212e-16
32	76	8.32667268468867405318e-17
32	77	1.80411241501587937819e-16
32	78	4.02455846426619245904e-16
32	79	2.63677968348474678351e-16
32	80	6.10622663543836097233e-16
32	81	5.27355936696949356701e-16
32	82	5.27355936696949356701e-16
32	83	4.99600361081320443191e-16
32	84	3.33066907387546962127e-16
32	85	8.04911692853238491807e-16
32	86	1.38777878078144567553e-16
32	87	3.05311331771918048616e-16
32	88	-1.11022302462515654042e-16
32	89	-2.28983498828938536462e-16
32	90	-4.44089209850062616169e-16
32	91	-2.63677968348474678351e-16
32	92	0.00000000000000000000e+00
32	93	-3.33066907387546962127e-16
32	94	-2.77555756156289135106e-16
32	95	-4.44089209850062616169e-16
32	96	-6.10622663543836097233e-16
32	97	-4.99600361081320443191e-16
32	98	-4.99600361081320443191e-16
32	99	3.33066907387546962127e-16
32	100	4.44089209850062616169e-16
33	34	6.19851392436032710975e-14
33	35	1.56402668594068927632e-14
33	36	1.16989751219875870447e-14
33	37	8.37004077158809423054e-17
33	38	-1.30451205393455893500e-15
33	39	-3.33066907387546962127e-16
33	40	1.25593979660720833635e-15
33	41	3.76781938982162500906e-15
33	42	1.74860126378462155117e-15
33	43	2.73392419813944798079e-15
33	44	1.52655665885959024308e-15
33	45	-7.03430369508595276784e-16
33	46	1.33226762955018784851e-15
33	47	2.31759056390501427813e-15
33	48	7.49400541621980664786e-16
33	49	7.21644966006351751275e-16
33	50	9.02056207507939689094e-17
33	51	7.04297731246583680331e-16
33	52	1.01307850997045534314e-15
33	53	8.74300631892310775584e-16
33	54	-4.16333634234433702659e-17
33	55	2.77555756156289135106e-17
33	56	-4.85722573273505986435e-16
33	57	2.49800180540660221595e-16
33	58	-5.41233724504763813457e-16
33	59	2.35922392732845764840e-16
33	60	1.38777878078144567553e-17
33	61	-3.74700270810990332393e-16
33	62	-1.24900090270330110798e-16
33	63	2.91433543964103591861e-16
33	64	2.63677968348474678351e-16
33	65	3.19189119579732505372e-16
33	66	2.28983498828938536462e-16
33	67	3.46944695195361418882e-17
33	68	-1.94289029309402394574e-16
33	69	4.99600361081320443191e-16
33	70	4.99600361081320443191e-16
33	71	5.68989300120392726967e-16
33	72	3.88578058618804789148e-16
33	73	2.49800180540660221595e-16
33	74	-5.55111512312578270212e-17
33	75	8.32667268468867405318e-16
33	76	-8.32667268468867405318e-17
33	77	1.24900090270330110798e-16
33	78	-1.04083408558608425665e-16
33	79	-7.80625564189563192485e-17
33	80	2.15105711021124079707e-16
33	81	5.55111512312578270212e-17
33	82	4.99600361081320443191e-16
33	83	3.33066907387546962127e-16
33	84	-5.55111512312578270212e-17
33	85	1.94289029309402394574e-16
33	86	3.05311331771918048616e-16
33	87	4.44089209850062616169e-16
33	88	8.32667268468867405318e-17
33	89	-6.66133814775093924254e-16
33	90	-2.49800180540660221595e-16
33	91	1.11022302462515654042e-16
33	92	4.16333634234433702659e-17
33	93	-4.71844785465691529680e-16
33	94	2.77555756156289135106e-16
33	95	6.66133814775093924254e-16
33	96	4.44089209850062616169e-16
33	97	-1.66533453693773481064e-16
33	98	3.88578058618804789148e-16
33	99	1.11022302462515654042e-16
33	100	-1.66533453693773481064e-16
34	35	-1.36002320516581676202e-15
34	36	1.85719495338076967528e-14
34	37	4.08006961549745028606e-15
34	38	-2.22044604925031308085e-15
34	39	-3.01668412472366753718e-15
34	40	-1.56819002228303361335e-15
34	41	1.52655665885959024308e-15
34	42	1.84574577843932274845e-15
34	43	3.43128303548212443275e-15
34	44	1.99840144432528177276e-15
34	45	-1.36002320516581676202e-15
34	46	-1.94289029309402394574e-16
34	47	1.39471767468535290391e-15
34	48	1.38777878078144567553e-16
34	49	-8.32667268468867405318e-17
34	50	8.32667268468867405318e-17
34	51	4.57966997657877072925e-16
34	52	1.67921232474554926739e-15
34	53	-1.28369537222283724986e-16
34	54	-3.46944695195361418882e-16
34	55	2.91433543964103591861e-16
34	56	-4.30211422042248159414e-16
34	57	2.77555756156289135106e-17
34	58	-8.46545056276681862073e-16
34	59	4.37150315946155387792e-16
34	60	8.67361737988403547206e-17
34	61	1.94289029309402394574e-16
34	62	-5.96744875736021640478e-16
34	63	-3.33066907387546962127e-16
34	64	-3.33066907387546962127e-16
34	65	-1.80411241501587937819e-16
34	66	4.71844785465691529680e-16
34	67	-1.38777878078144567553e-17
34	68	-1.24900090270330110798e-16
34	69	1.80411241501587937819e-16
34	70	5.44703171456717427645e-16
34	71	8.32667268468867405318e-17
34	72	-2.15105711021124079707e-16
34	73	5.55111512312578270212e-17
34	74	1.38777878078144567553e-16
34	75	6.93889390390722837765e-16
34	76	3.33066907387546962127e-16
34	77	1.38777878078144567553e-16
34	78	2.22044604925031308085e-16
34	79	-1.80411241501587937819e-16
34	80	3.88578058618804789148e-16
34	81	-4.68375338513737915491e-17
34	82	-1.17961196366422882420e-16
34	83	-1.66533453693773481064e-16
34	84	-2.49800180540660221595e-16
34	85	2.77555756156289135106e-17
34	86	-1.94289029309402394574e-16
34	87	-5.27355936696949356701e-16
34	88	-5.55111512312578270212e-16
34	89	1.66533453693773481064e-16
34	90	-5.96744875736021640478e-16
34	91	6.24500451351650553988e-17
34	92	2.56739074444567449973e-16
34	93	5.82867087928207183722e-16
34	94	-2.77555756156289135106e-16
34	95	0.00000000000000000000e+00
34	96	-5.55111512312578270212e-17
34	97	-7.77156117237609578297e-16
34	98	-9.99200722162640886381e-16
34	99	-7.77156117237609578297e-16
34	100	0.00000000000000000000e+00
35	36	3.67345043272848670313e-14
35	37	-2.72698530423554075242e-15
35	38	-2.08860706507607574167e-15
35	39	-2.98372437868010820239e-15
35	40	-2.91433543964103591861e-15
35	41	3.15719672627778891183e-15
35	42	1.76247905159243600792e-15
35	43	2.66453525910037569702e-15
35	44	1.84574577843932274845e-15
35	45	8.74300631892310775584e-16
35	46	9.71445146547011972871e-16
35	47	2.41473507855971547542e-15
35	48	2.24820162486594199436e-15
35	49	-2.49800180540660221595e-16
35	50	-1.38777878078144567553e-15
35	51	4.16333634234433702659e-16
35	52	0.00000000000000000000e+00
35	53	-1.38777878078144567553e-17
35	54	-4.02455846426619245904e-16
35	55	9.64506252643104744493e-16
35	56	7.49400541621980664786e-16
35	57	1.07552855510562039854e-15
35	58	4.99600361081320443191e-16
35	59	3.88578058618804789148e-16
35	60	-2.22044604925031308085e-16
35	61	-4.57966997657877072925e-16
35	62	6.93889390390722837765e-18
35	63	-9.29811783123568602605e-16
35	64	7.04297731246583680331e-16
35	65	4.51028103753969844547e-16
35	66	4.44089209850062616169e-16
35	67	2.63677968348474678351e-16
35	68	-1.38777878078144567553e-16
35	69	-1.11022302462515654042e-16
35	70	1.66533453693773481064e-16
35	71	3.60822483003175875638e-16
35	72	-1.11022302462515654042e-16
35	73	3.46944695195361418882e-17
35	74	1.49186218934005410119e-16
35	75	2.35922392732845764840e-16
35	76	-8.32667268468867405318e-17
35	77	0.00000000000000000000e+00
35	78	4.99600361081320443191e-16
35	79	5.55111512312578270212e-17
35	80	2.49800180540660221595e-16
35	81	2.49800180540660221595e-16
35	82	1.24900090270330110798e-16
35	83	2.01227923213309622952e-16
35	84	-1.38777878078144567553e-16
35	85	2.77555756156289135106e-17
35	86	5.55111512312578270212e-17
35	87	-8.32667268468867405318e-17
35	88	-2.22044604925031308085e-16
35	89	-8.32667268468867405318e-16
35	90	-4.99600361081320443191e-16
35	91	-3.88578058618804789148e-16
35	92	-1.59594559789866252686e-16
35	93	-5.41233724504763813457e-16
35	94	-8.60422844084496318828e-16
35	95	2.22044604925031308085e-16
35	96	5.55111512312578270212e-17
35	97	3.33066907387546962127e-16
35	98	2.22044604925031308085e-16
35	99	-3.33066907387546962127e-16
35	100	0.00000000000000000000e+00
36	37	1.14769305170625557366e-14
36	38	-4.64905891561784301302e-15
36	39	-5.66213742558829835616e-15
36	40	-3.84761666971655813541e-15
36	41	1.44328993201270350255e-15
36	42	3.83026943495679006446e-15
36	43	3.52495810318487201585e-15
36	44	1.11022302462515654042e-15
36	45	-5.27355936696949356701e-16
36	46	3.05311331771918048616e-16
36	47	1.72084568816899263766e-15
36	48	2.85882428840977809159e-15
36	49	2.08166817117216851329e-16
36	50	-9.43689570931383059360e-16
36	51	-1.66533453693773481064e-16
36	52	5.23886489744995742512e-16
36	53	-6.52256026967279467499e-16
36	54	-4.30211422042248159414e-16
36	55	8.32667268468867405318e-17
36	56	7.07767178198537294520e-16
36	57	8.88178419700125232339e-16
36	58	2.28983498828938536462e-16
36	59	8.81239525796218003961e-16
36	60	-5.55111512312578270212e-17
36	61	-7.77156117237609578297e-16
36	62	-6.93889390390722837765e-17
36	63	-8.88178419700125232339e-16
36	64	3.33066907387546962127e-16
36	65	1.73472347597680709441e-16
36	66	-3.64291929955129489827e-16
36	67	-2.11636264069170465518e-16
36	68	-2.63677968348474678351e-16
36	69	1.38777878078144567553e-17
36	70	-1.38777878078144567553e-17
36	71	-2.77555756156289135106e-17
36	72	1.94289029309402394574e-16
36	73	-5.68989300120392726967e-16
36	74	0.00000000000000000000e+00
36	75	2.70616862252381906728e-16
36	76	1.56125112837912638497e-17
36	77	3.26128013483639733749e-16
36	78	-5.13478148889134899946e-16
36	79	-6.10622663543836097233e-16
36	80	4.44089209850062616169e-16
36	81	-2.49800180540660221595e-16
36	82	-5.55111512312578270212e-17
36	83	-8.32667268468867405318e-17
36	84	6.93889390390722837765e-18
36	85	-6.59194920871186695877e-17
36	86	2.08166817117216851329e-16
36	87	3.88578058618804789148e-16
36	88	-1.38777878078144567553e-16
36	89	-6.66133814775093924254e-16
36	90	1.38777878078144567553e-16
36	91	-8.60422844084496318828e-16
36	92	-2.49800180540660221595e-16
36	93	-1.49186218934005410119e-16
36	94	-4.71844785465691529680e-16
36	95	-7.49400541621980664786e-16
36	96	-8.32667268468867405318e-16
36	97	-7.21644966006351751275e-16
36	98	-8.88178419700125232339e-16
36	99	-2.22044604925031308085e-16
36	100	-7.77156117237609578297e-16
37	38	-2.67980082568897159945e-14
37	39	-1.27467481014775785297e-14
37	40	-8.42381719934337525046e-15
37	41	-4.96824803519757551840e-15
37	42	2.60555466091716425581e-15
37	43	4.23272528138340931037e-15
37	44	1.05471187339389871340e-15
37	45	1.67921232474554926739e-15
37	46	4.23272528138340931037e-16
37	47	2.35922392732845764840e-15
37	48	1.30451205393455893500e-15
37	49	1.95676808090183840250e-15
37	50	2.42861286636752993218e-16
37	51	1.80411241501587937819e-16
37	52	1.45716771982051795931e-15
37	53	-1.11022302462515654042e-15
37	54	-1.38777878078144567553e-16
37	55	-1.24900090270330110798e-16
37	56	7.49400541621980664786e-16
37	57	5.96744875736021640478e-16
37	58	4.16333634234433702659e-17
37	59	6.52256026967279467499e-16
37	60	1.17961196366422882420e-16
37	61	-9.99200722162640886381e-16
37	62	-9.02056207507939689094e-17
37	63	-5.41233724504763813457e-16
37	64	-6.93889390390722837765e-17
37	65	4.16333634234433702659e-16
37	66	0.00000000000000000000e+00
37	67	3.33066907387546962127e-16
37	68	-2.22044604925031308085e-16
37	69	-2.08166817117216851329e-17
37	70	1.83880688453541552008e-16
37	71	4.30211422042248159414e-16
37	72	5.27355936696949356701e-16
37	73	-2.91433543964103591861e-16
37	74	1.38777878078144567553e-16
37	75	2.22044604925031308085e-16
37	76	4.99600361081320443191e-16
37	77	6.10622663543836097233e-16
37	78	1.59594559789866252686e-16
37	79	-2.35922392732845764840e-16
37	80	3.88578058618804789148e-16
37	81	5.55111512312578270212e-17
37	82	1.94289029309402394574e-16
37	83	1.66533453693773481064e-16
37	84	2.22044604925031308085e-16
37	85	3.19189119579732505372e-16
37	86	-2.01227923213309622952e-16
37	87	-2.77555756156289135106e-17
37	88	-1.11022302462515654042e-16
37	89	-8.32667268468867405318e-17
37	90	1.66533453693773481064e-16
37	91	2.77555756156289135106e-16
37	92	-1.11022302462515654042e-16
37	93	-2.08166817117216851329e-16
37	94	-5.68989300120392726967e-16
37	95	-1.11022302462515654042e-16
37	96	2.22044604925031308085e-16
37	97	-8.32667268468867405318e-16
37	98	1.11022302462515654042e-16
37	99	4.44089209850062616169e-16
37	100	1.11022302462515654042e-16
38	39	-8.99280649946376797743e-15
38	40	-2.34257058195908030029e-14
38	41	-6.53643805748060913174e-15
38	42	-1.26287869051111556473e-15
38	43	6.12010442324617542909e-15
38	44	2.23085439010617392341e-15
38	45	-1.90125692967058057548e-15
38	46	6.10622663543836097233e-16
38	47	1.38777878078144567553e-15
38	48	9.67975699595058358682e-16
38	49	1.49880108324396132957e-15
38	50	-1.62370117351429144037e-15
38	51	-6.38378239159465010744e-16
38	52	7.97972798949331263429e-16
38	53	1.18655085756813605258e-15
38	54	-2.49800180540660221595e-16
38	55	1.19348975147204328096e-15
38	56	2.08166817117216851329e-16
38	57	-3.33066907387546962127e-16
38	58	2.77555756156289135106e-17
38	59	1.94289029309402394574e-16
38	60	4.02455846426619245904e-16
38	61	-3.60822483003175875638e-16
38	62	-1.38777878078144567553e-17
38	63	-3.53883589099268647260e-16
38	64	-3.33066907387546962127e-16
38	65	-3.60822483003175875638e-16
38	66	2.49800180540660221595e-16
38	67	1.38777878078144567553e-17
38	68	-1.80411241501587937819e-16
38	69	-2.77555756156289135106e-17
38	70	-1.38777878078144567553e-16
38	71	-6.93889390390722837765e-18
38	72	-5.55111512312578270212e-16
38	73	-3.19189119579732505372e-16
38	74	-4.44089209850062616169e-16
38	75	-5.55111512312578270212e-17
38	76	-1.11022302462515654042e-16
38	77	-6.93889390390722837765e-16
38	78	-3.60822483003175875638e-16
38	79	-8.04911692853238491807e-16
38	80	-1.85615411929518359102e-16
38	81	2.98372437868010820239e-16
38	82	6.66133814775093924254e-16
38	83	2.77555756156289135106e-17
38	84	5.27355936696949356701e-16
38	85	1.38777878078144567553e-16
38	86	6.93889390390722837765e-17
38	87	-3.33066907387546962127e-16
38	88	-6.10622663543836097233e-16
38	89	-5.82867087928207183722e-16
38	90	-6.93889390390722837765e-16
38	91	-6.10622663543836097233e-16
38	92	-9.99200722162640886381e-16
38	93	-2.77555756156289135106e-16
38	94	-4.02455846426619245904e-16
38	95	-1.24900090270330110798e-16
38	96	0.00000000000000000000e+00
38	97	-2.77555756156289135106e-16
38	98	5.55111512312578270212e-16
38	99	2.22044604925031308085e-16
38	100	4.44089209850062616169e-16
39	40	-2.40016340136151029583e-14
39	41	-1.13242748511765967123e-14
39	42	-8.29197821516913791129e-15
39	43	8.86790640919343786663e-15
39	44	7.74380559676046686945e-15
39	45	3.46944695195361418882e-16
39	46	-1.26114396703513875764e-15
39	47	5.82867087928207183722e-16
39	48	1.20736753927985773771e-15
39	49	-6.93889390390722837765e-18
39	50	1.15532583500055352488e-15
39	51	3.88578058618804789148e-16
39	52	1.49880108324396132957e-15
39	53	6.93889390390722837765e-16
39	54	-1.23512311489548665122e-15
39	55	-6.10622663543836097233e-16
39	56	-3.74700270810990332393e-16
39	57	-5.55111512312578270212e-17
39	58	-9.71445146547011972871e-17
39	59	5.13478148889134899946e-16
39	60	5.56846235788555077306e-16
39	61	-6.31439345255557782366e-16
39	62	4.44089209850062616169e-16
39	63	-1.01307850997045534314e-15
39	64	0.00000000000000000000e+00
39	65	-3.46944695195361418882e-16
39	66	8.32667268468867405318e-17
39	67	7.45931094670027050597e-17
39	68	-4.30211422042248159414e-16
39	69	-4.85722573273505986435e-16
39	70	-6.93889390390722837765e-17
39	71	-5.27355936696949356701e-16
39	72	1.24900090270330110798e-16
39	73	-5.96744875736021640478e-16
39	74	4.16333634234433702659e-17
39	75	4.64905891561784301302e-16
39	76	6.93889390390722837765e-16
39	77	4.02455846426619245904e-16
39	78	3.05311331771918048616e-16
39	79	8.32667268468867405318e-17
39	80	4.71844785465691529680e-16
39	81	-4.30211422042248159414e-16
39	82	1.73472347597680709441e-17
39	83	-3.60822483003175875638e-16
39	84	-2.22044604925031308085e-16
39	85	1.94289029309402394574e-16
39	86	4.99600361081320443191e-16
39	87	4.71844785465691529680e-16
39	88	4.16333634234433702659e-17
39	89	-1.24900090270330110798e-16
39	90	-2.77555756156289135106e-16
39	91	-2.77555756156289135106e-16
39	92	0.00000000000000000000e+00
39	93	-5.55111512312578270212e-17
39	94	-4.16333634234433702659e-16
39	95	-5.13478148889134899946e-16
39	96	-2.77555756156289135106e-16
39	97	-6.66133814775093924254e-16
39	98	4.44089209850062616169e-16
39	99	6.66133814775093924254e-16
39	100	2.22044604925031308085e-16
40	41	1.37737043992558483296e-15
40	42	-7.36216643204556930868e-15
40	43	1.41553435639707458904e-15
40	44	8.19483370051443671400e-15
40	45	4.05231403988182137255e-15
40	46	1.38777878078144567553e-15
40	47	3.94129173741930571850e-15
40	48	2.43034758984350673927e-15
40	49	-1.65145674912992035388e-15
40	50	4.71844785465691529680e-16
40	51	-4.16333634234433702659e-17
40	52	1.62023172656233782618e-15
40	53	-1.38777878078144567553e-17
40	54	5.82867087928207183722e-16
40	55	-4.71844785465691529680e-16
40	56	2.28983498828938536462e-16
40	57	2.04697370165263237141e-16
40	58	3.95516952522712017526e-16
40	59	7.21644966006351751275e-16
40	60	6.66133814775093924254e-16
40	61	0.00000000000000000000e+00
40	62	1.24900090270330110798e-16
40	63	-5.96744875736021640478e-16
40	64	4.30211422042248159414e-16
40	65	4.85722573273505986435e-16
40	66	-2.77555756156289135106e-17
40	67	1.38777878078144567553e-16
40	68	-2.08166817117216851329e-16
40	69	-6.17561557447743325611e-16
40	70	2.11636264069170465518e-16
40	71	-2.98372437868010820239e-16
40	72	-2.63677968348474678351e-16
40	73	-3.88578058618804789148e-16
40	74	-4.30211422042248159414e-16
40	75	1.66533453693773481064e-16
40	76	4.99600361081320443191e-16
40	77	-1.73472347597680709441e-16
40	78	3.60822483003175875638e-16
40	79	3.88578058618804789148e-16
40	80	2.77555756156289135106e-16
40	81	3.05311331771918048616e-16
40	82	-1.38777878078144567553e-16
40	83	1.94289029309402394574e-16
